"CURRENT_REFMET_NAME","refmet_name","metabolite_name","is_standard","assay","super_class","main_class","sub_class","formula","exactmass","pubchem_cid","kegg_id","inchi_key","lm_id","hmdb_id","chebi_id"
"Citric acid/Isocitric acid","Citric acid/Isocitric acid","citrate+isocitrate",0,"metab-u-ionpneg","Organic acids","TCA acids","TCA acids","C6H8O7",192.027005,NA,NA,NA,NA,NA,NA
"Citrulline","Citrulline","citrulline",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C6H13N3O3",175.095692,9750,"C00327","RHGKLRLOHDJJDR-BYPYZUCNSA-N",NA,"HMDB0000904",16349
"Citrulline","Citrulline","citrulline",0,"metab-u-ionpneg","Organic acids","Amino acids and peptides","Amino acids","C6H13N3O3",175.095692,9750,"C00327","RHGKLRLOHDJJDR-BYPYZUCNSA-N",NA,"HMDB0000904",16349
"CL 70:6","CL(70:6)","CL(70:6)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C79H142O17P2",1424.9722,NA,"C05980",NA,NA,NA,NA
"CL 70:7","CL(70:7)","CL(70:7)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C79H140O17P2",1422.9566,NA,"C05980",NA,NA,NA,NA
"CL 72:6","CL(72:6)","CL(72:6)_ feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C81H146O17P2",1453.0035,NA,"C05980",NA,NA,NA,NA
"CL 72:6","CL(72:6)","CL(72:6)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C81H146O17P2",1453.0035,NA,"C05980",NA,NA,NA,NA
"CL 72:7","CL(72:7)","CL(72:7)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C81H144O17P2",1450.987881,NA,"C05980",NA,NA,NA,NA
"CL 72:8","CL(72:8)","CL(72:8) M-2H_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C81H142O17P2",1448.972231,NA,"C05980",NA,NA,NA,NA
"CL 72:8","CL(72:8)","CL(72:8)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C81H142O17P2",1448.972231,NA,"C05980",NA,NA,NA,NA
"CL 72:8","CL(72:8)","CL(72:8)_M-2H_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C81H142O17P2",1448.972231,NA,"C05980",NA,NA,NA,NA
"CL 74:10","CL(74:10)","CL(74:10)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C83H142O17P2",1472.9722,NA,"C05980",NA,NA,NA,NA
"CL 74:11","CL(74:11)","CL(74:11)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C83H140O17P2",1470.9566,NA,"C05980",NA,NA,NA,NA
"CL 74:11","CL(74:11)","CL(74:11)_feature2",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C83H140O17P2",1470.9566,NA,"C05980",NA,NA,NA,NA
"CL 74:9","CL(74:9)","CL(74:9)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C83H144O17P2",1474.9879,NA,"C05980",NA,NA,NA,NA
"CL 76:10","CL(76:10)","CL(76:10)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C85H146O17P2",1501.0035,NA,"C05980",NA,NA,NA,NA
"CL 76:12","CL(76:12)","CL(76:12)_feature1",0,"metab-u-lrpneg","Glycerophospholipids","Cardiolipins","CL","C85H142O17P2",1496.9722,NA,"C05980",NA,NA,NA,NA
"CMP","CMP","CMP",0,"metab-u-ionpneg","Nucleic acids","Pyrimidines","Pyrimidine rNMP","C9H14N3O8P",323.051855,6131,"C00055","IERHLVCPSMICTF-XVFCMESISA-N",NA,"HMDB0000095",17361
"Coenzyme A","Coenzyme A","coenzyme A",0,"targeted","Nucleic acids","Purines","Coenzyme A","C21H36N7O16P3S",767.115219,87642,"C00010","RGJOEKWQDUBAIZ-IBOSZNHHSA-N",NA,"HMDB0001423",15346
"Coenzyme Q10","Coenzyme Q10","Coenzyme Q10_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C59H90O4",862.6839,5281915,"C11378","ACTIUHUUMQJHFO-UPTCCGCDSA-N","LMPR02010001","HMDB0001072",46245
"Coenzyme Q10","Ubiquinol Q10","Ubiquinol Q10 _feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C59H90O4",862.6839,5281915,"C11378","ACTIUHUUMQJHFO-UPTCCGCDSA-N","LMPR02010001","HMDB0001072",46245
"Coenzyme Q10","Ubiquinol Q10","Ubiquinol Q10_M+NH3_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C59H90O4",862.6839,5281915,"C11378","ACTIUHUUMQJHFO-UPTCCGCDSA-N","LMPR02010001","HMDB0001072",46245
"Coenzyme Q8","coenzyme(Q8)","coenzyme(Q8)_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C49H74O4",726.5587,5283546,"C17569","ICFIZJQGJAJRSU-SGHXUWJISA-N","LMPR02010005",NA,61683
"Coenzyme Q8","Coenzyme(Q8)","coenzyme(Q8)_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C49H74O4",726.5587,5283546,"C17569","ICFIZJQGJAJRSU-SGHXUWJISA-N","LMPR02010005",NA,61683
"Coenzyme Q9","Coenzyme Q9","Coenzyme Q9_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C54H82O4",794.6213,5280473,"C01967","UUGXJSBPSRROMU-WJNLUYJISA-N","LMPR02010004","HMDB0006707",18160
"Coenzyme Q9","Coenzyme Q9","coenzyme(Q9)_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C54H82O4",794.6213,5280473,"C01967","UUGXJSBPSRROMU-WJNLUYJISA-N","LMPR02010004","HMDB0006707",18160
"Coenzyme Q9","Coenzyme(Q9)","Coenzyme(Q9)_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C54H82O4",794.6213,5280473,"C01967","UUGXJSBPSRROMU-WJNLUYJISA-N","LMPR02010004","HMDB0006707",18160
"Coenzyme Q9","Ubiquinol Q9","ubiquinol Q9 _feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C54H82O4",794.6213,5280473,"C01967","UUGXJSBPSRROMU-WJNLUYJISA-N","LMPR02010004","HMDB0006707",18160
"Coenzyme Q9","Ubiquinol Q9","ubiquinol Q9_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C54H82O4",794.6213,5280473,"C01967","UUGXJSBPSRROMU-WJNLUYJISA-N","LMPR02010004","HMDB0006707",18160
"Coenzyme Q9","Ubiquinol Q9","Ubiquinol Q9_feature1",0,"metab-u-lrppos","Prenol Lipids","Quinones and hydroquinones","Ubiquinones","C54H82O4",794.6213,5280473,"C01967","UUGXJSBPSRROMU-WJNLUYJISA-N","LMPR02010004","HMDB0006707",18160
"Corticosterone","Corticosterone","corticosterone_feature1",0,"metab-u-lrppos","Sterol Lipids","Steroids","C21 steroids","C21H30O4",346.21441,5753,"C02140","OMFXVFTZEKFJBZ-HJTSIMOOSA-N","LMST02030186","HMDB0001547",16827
"Cortisol","Cortisol","cortisol",0,"metab-u-hilicpos","Sterol Lipids","Steroids","C21 steroids","C21H30O5",362.209325,5754,"C00735","JYGXADMDTFJGBT-VWUMJDOOSA-N","LMST02030001","HMDB0000063",17650
"Cortisol","Cortisol","cortisol",0,"metab-u-rppos","Sterol Lipids","Steroids","C21 steroids","C21H30O5",362.209325,5754,"C00735","JYGXADMDTFJGBT-VWUMJDOOSA-N","LMST02030001","HMDB0000063",17650
"Cortisone","Cortisone","cortisone",0,"metab-u-hilicpos","Sterol Lipids","Steroids","C21 steroids","C21H28O5",360.193675,222786,"C00762","MFYSYFVPBJMHGN-ZPOLXVRWSA-N","LMST02030090","HMDB0002802",16962
"Cotinine N-oxide","Cotinine N-oxide","cotinine N-oxide",0,"metab-u-hilicpos","Alkaloids","Alkaloids","Other alkaloids","C10H12N2O2",192.089878,9815514,NA,"CIPULDKLIIVIER-VIFPVBQESA-N",NA,"HMDB0001411",NA
"Creatine","Creatine","creatine",0,"metab-u-rppos","Organic acids","Amino acids and peptides","Amino acids","C4H9N3O2",131.069477,586,"C00300","CVSVTCORWBXHQV-UHFFFAOYSA-N",NA,"HMDB0000064",16919
"Creatine","Creatine","creatine",0,"metab-u-ionpneg","Organic acids","Amino acids and peptides","Amino acids","C4H9N3O2",131.069477,586,"C00300","CVSVTCORWBXHQV-UHFFFAOYSA-N",NA,"HMDB0000064",16919
"Creatine","Creatine","creatine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C4H9N3O2",131.069477,586,"C00300","CVSVTCORWBXHQV-UHFFFAOYSA-N",NA,"HMDB0000064",16919
"Creatinine","Creatinine","creatinine",0,"metab-u-hilicpos","Organoheterocyclic compounds","Azolines","Imidazolines","C4H7N3O",113.058912,137319715,"C00791","DDRJAANPRJIHGJ-UHFFFAOYSA-N",NA,"HMDB0000562",16737
"Creatinine","Creatinine","creatinine",0,"metab-u-ionpneg","Organoheterocyclic compounds","Azolines","Imidazolines","C4H7N3O",113.058912,137319715,"C00791","DDRJAANPRJIHGJ-UHFFFAOYSA-N",NA,"HMDB0000562",16737
"Crotonoyl-CoA","Crotonoyl-CoA","CoA(4:1)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C25H40N7O17P3S",835.141434,5497143,"C00877","KFWWCMJSYSSPSK-PAXLJYGASA-N","LMFA07050307","HMDB0059627",15473
"CTP","CTP","CTP",0,"targeted","Nucleic acids","Pyrimidines","Pyrimidine rNTP","C9H16N3O14P3",482.984521,6176,"C00063","PCDQPRRSZKQHHS-XVFCMESISA-N",NA,"HMDB0000082",17677
"Cyclohexylamine","Cyclohexylamine","cyclohexylamine",0,"metab-u-hilicpos","Organic nitrogen compounds","Cyclohexylamines","Cyclohexylamines","C6H13N",99.104799,7965,"C00571","PAFZNILMFXTMIY-UHFFFAOYSA-N",NA,"HMDB0031404",15773
"Cystathionine","Cystathionine","Cystathionine 1",0,"targeted","Organic acids","Amino acids and peptides","Amino acids","C7H14N2O4S",222.06743,439258,"C02291","ILRYLPWNYFXEMH-WHFBIAKZSA-N",NA,"HMDB0000099",17482
"Cysteine","Cysteine","cysteine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C3H7NO2S",121.019751,5862,"C00097","XUJNEKJLAYXESH-REOHCLBHSA-N",NA,"HMDB0000574",17561
"Cystine","Cystine","cystine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C6H12N2O4S2",240.023852,67678,"C00491","LEVWYRKDKASIDU-IMJSIDKUSA-N",NA,"HMDB0000192",16283
"Cytidine","Cytidine","cytidine",0,"metab-u-hilicpos","Nucleic acids","Pyrimidines","Pyrimidine ribonucleosides","C9H13N3O5",243.085522,6175,"C00475","UHDGCWIWMRVCDJ-XVFCMESISA-N",NA,"HMDB0000089",17562
"Cytidine","Cytidine","cytidine",0,"metab-u-rppos","Nucleic acids","Pyrimidines","Pyrimidine ribonucleosides","C9H13N3O5",243.085522,6175,"C00475","UHDGCWIWMRVCDJ-XVFCMESISA-N",NA,"HMDB0000089",17562
"Cytosine","Cytosine","cytosine",0,"metab-u-hilicpos","Nucleic acids","Pyrimidines","Pyrimidones","C4H5N3O",111.043262,597,"C00380","OPTASPLRGRRNAP-UHFFFAOYSA-N",NA,"HMDB0000630",16040
"dATP","dATP","dATP",0,"targeted","Nucleic acids","Purines","Purine dNTP","C10H16N5O12P3",491.000839,15993,"C00131","SUYVUBYJARFZHO-RRKCRQDMSA-N",NA,"HMDB0001532",16284
"dCTP","dCTP","dCTP",0,"targeted","Nucleic acids","Pyrimidines","Pyrimidine dNTP","C9H16N3O13P3",466.989606,65091,"C00458","RGWHQCVHVJXOKC-SHYZEUOFSA-N",NA,"HMDB0000998",16311
"Decadienoyl-CoA","Decadienoyl-CoA","CoA(10:2)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C31H50N7O17P3S",917.219684,NA,NA,NA,NA,NA,NA
"Decanoyl-CoA","Decanoyl-CoA","CoA(10:0)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C31H54N7O17P3S",921.250984,164800,"C05274","CNKJPHSEFDPYDB-HSJNEKGZSA-N","LMFA07050313","HMDB06404",28493
"Decatrienoyl-CoA","Decatrienoyl-CoA","CoA(10:3)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C31H48N7O17P3S",915.204034,NA,NA,NA,NA,NA,NA
"Decenoyl-CoA","Decenoyl-CoA","CoA(10:1)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C31H52N7O17P3S",919.235334,NA,NA,NA,NA,NA,NA
"Dehydroepiandrosterone sulfate","Dehydroepiandrosterone sulfate","dehydroepiandrosterone sulfate",0,"metab-u-rpneg","Sterol Lipids","Steroid conjugates","Sulfate conjugates","C19H28O5S",368.165747,12594,"C04555","CZWCKYRVOZZJNM-USOAJAOKSA-N","LMST05020010","HMDB0001032",16814
"Deoxyadenosine","Deoxyadenosine","2'-deoxyadenosine",0,"metab-u-hilicpos","Nucleic acids","Purines","Purine deoxyribonucleosides","C10H13N5O3",251.10184,13730,"C00559","OLXZPDWKRNYJJZ-RRKCRQDMSA-N",NA,"HMDB0000101",17256
"Deoxycholic acid","Deoxycholic acid","deoxycholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C24H40O4",392.29266,222528,"C04483","KXGVEGMKQFWNSR-LLQZFEROSA-N","LMST04010040","HMDB0000626",28834
"Deoxycholic acid","Deoxycholic acid","deoxycholate",0,"metab-u-rppos","Sterol Lipids","Bile acids","C24 bile acids","C24H40O4",392.29266,222528,"C04483","KXGVEGMKQFWNSR-LLQZFEROSA-N","LMST04010040","HMDB0000626",28834
"Deoxycytidine","Deoxycytidine","2'-deoxycytidine",0,"metab-u-hilicpos","Nucleic acids","Pyrimidines","Pyrimidine deoxyribonucleosides","C9H13N3O4",227.090607,13711,"C00881","CKTSBUTUHBMZGZ-SHYZEUOFSA-N",NA,"HMDB0000014",15698
"Deoxycytidine","Deoxycytidine","deoxycytidine",0,"metab-u-rpneg","Nucleic acids","Pyrimidines","Pyrimidine deoxyribonucleosides","C9H13N3O4",227.090607,13711,"C00881","CKTSBUTUHBMZGZ-SHYZEUOFSA-N",NA,"HMDB0000014",15698
"Deoxyguanosine","Deoxyguanosine","deoxyguanosine",0,"metab-u-rppos","Nucleic acids","Purines","Purine deoxyribonucleosides","C10H13N5O4",267.096755,135398592,"C00330","YKBGVTZYEHREMT-KVQBGUIXSA-N",NA,"HMDB0000085",17172
"Deoxyuridine","Deoxyuridine","2-deoxyuridine",0,"metab-u-hilicpos","Nucleic acids","Pyrimidines","Pyrimidine deoxyribonucleosides","C9H12N2O5",228.074623,13712,"C00526","MXHRCPNRJAMMIM-SHYZEUOFSA-N",NA,"HMDB0000012",16450
"Deoxyuridine","Deoxyuridine","deoxyuridine",0,"metab-u-ionpneg","Nucleic acids","Pyrimidines","Pyrimidine deoxyribonucleosides","C9H12N2O5",228.074623,13712,"C00526","MXHRCPNRJAMMIM-SHYZEUOFSA-N",NA,"HMDB0000012",16450
"DG 16:0_16:1","DG(16:0_16:1)","DG(32:1)>DG(16:0_16:1_0:0)_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C35H66O5",566.491025,NA,"C00641",NA,NA,NA,NA
"DG 16:0_16:1","DG(16:0_16:1)","DG(32:1)>DG(16:0_16:1_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C35H66O5",566.491025,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:0","DG(16:0_18:0)_lp_b","DG(34:0)>DG(16:0_18:0_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H72O5",596.538,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:1","DG(16:0_18:1)_lp_a","DG(34:1)>DG(16:0_18:1_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H70O5",594.5223,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:1","DG(16:0_18:1)_lp_b","DG(34:1)>DG(16:0_18:1_0:0) _feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H70O5",594.5223,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:1","DG(16:0_18:1)_lp_b","DG(34:1)>DG(16:0_18:1_0:0)_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H70O5",594.5223,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:1","DG(16:0_18:1)_lp_b","DG(34:1)>DG(16:0_18:1_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H70O5",594.5223,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:2","DG(16:0_18:2)_lp_b","DG(34:2)>DG(16:0_18:2_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H68O5",592.5067,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:2","DG(16:0_18:2)_lp_c","DG(34:2)>DG(16:0_18:2_0:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H68O5",592.5067,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:2","DG(16:0_18:2)_lp_d","DG(34:2)>DG(16:0_18:2_0:0)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H68O5",592.5067,NA,"C00641",NA,NA,NA,NA
"DG 16:0_18:2","DG(16:0_18:2)_lp_e","DG(34:2)>DG(16:0_18:2_0:0)_M+NH4_feature5",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C37H68O5",592.5067,NA,"C00641",NA,NA,NA,NA
"DG 16:0_20:4","DG(16:0_20:4)_lp_b","DG(36:4)>DG(16:0_20:4_0:0)_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H68O5",616.5067,NA,"C00641",NA,NA,NA,NA
"DG 16:0_20:4","DG(16:0_20:4)_lp_b","DG(36:4)>DG(16:0_20:4_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H68O5",616.5067,NA,"C00641",NA,NA,NA,NA
"DG 16:0/16:0","DG(16:0_16:0)_lp_a","DG(32:0)>DG(16:0_16:0_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C35H68O5",568.5067,NA,"C00165",NA,NA,NA,NA
"DG 16:0/16:0","DG(16:0_16:0)_lp_b","DG(32:0)>DG(16:0_16:0_0:0)_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C35H68O5",568.5067,NA,"C00165",NA,NA,NA,NA
"DG 16:0/16:0","DG(16:0_16:0)_lp_b","DG(32:0)>DG(16:0_16:0_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C35H68O5",568.5067,NA,"C00165",NA,NA,NA,NA
"DG 18:0_18:1","DG(18:0_18:1)_lp_a","DG(36:1)>DG(18:0_18:1_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H74O5",622.5536,NA,"C00641",NA,NA,NA,NA
"DG 18:0_18:1","DG(18:0_18:1)_lp_b","DG(36:1)>DG(18:0_18:1_0:0)_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H74O5",622.5536,NA,"C00641",NA,NA,NA,NA
"DG 18:0_18:1","DG(18:0_18:1)_lp_b","DG(36:1)>DG(18:0_18:1_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H74O5",622.5536,NA,"C00641",NA,NA,NA,NA
"DG 18:0_18:2","DG(18:0_18:2_0:0)_lp_c","DG(36:2)>DG(18:0_18:2_0:0)_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:0_18:2","DG(18:0_18:2_0:0)_lp_d","DG(36:2)>DG(18:0_18:2_0:0)_feature4",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:0_18:2","DG(18:0_18:2)_lp_b","DG(36:2)>DG(18:0_18:2_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:0_18:2","DG(18:0_18:2)_lp_d","DG(36:2)>DG(18:0_18:2_0:0)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:0_20:4","DG(18:0_20:4)_lp_f","DG(38:4)>DG(18:0_20:4_0:0)_feature6",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H72O5",644.538,NA,"C00641",NA,NA,NA,NA
"DG 18:0_20:4","DG(18:0_20:4)_lp_f","DG(38:4)>DG(18:0_20:4_0:0)_M+NH3_feature6",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H72O5",644.538,NA,"C00641",NA,NA,NA,NA
"DG 18:0_22:4","DG(18:0_22:4_0:0)_lp_b","DG(40:4)>DG(18:0_22:4_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C43H76O5",672.5693,NA,"C00641",NA,NA,NA,NA
"DG 18:0_22:4","DG(18:0_22:4_0:0)_lp_c","DG(40:4)>DG(18:0_22:4_0:0)_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C43H76O5",672.5693,NA,"C00641",NA,NA,NA,NA
"DG 18:0_22:4","DG(18:0_22:4)_lp_c","DG(40:4)>DG(18:0_22:4_0:0)_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C43H76O5",672.5693,NA,"C00641",NA,NA,NA,NA
"DG 18:0_22:4","DG(18:0_22:4)_lp_c","DG(40:4)>DG(18:0_22:4_0:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C43H76O5",672.5693,NA,"C00641",NA,NA,NA,NA
"DG 18:0_22:6","DG(18:0_22:6_0:0)_lp_f","DG(40:6)>DG(18:0_22:6_0:0)_feature6",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C43H72O5",668.538,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:1","DG(18:1_18:1)","DG(18:1_18:1)",0,"metab-u-rppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.537975,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:1","DG(18:1_18:1)","DG(36:2)DG(18:1_18:1_0:0)",0,"metab-u-rppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.537975,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:1","DG(18:1_18:1)_lp_b","DG(36:2)>DG(18:0_18:2_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:1","DG(18:1_18:1)_lp_c","DG(36:2)>DG(18:1_18:1_0:0)_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:1","DG(18:1_18:1)_lp_c","DG(36:2)>DG(18:1_18:1_0:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H72O5",620.538,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:2","DG(18:1_18:2)_lp_a","DG(36:3)>DG(18:1_18:2_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H70O5",618.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:2","DG(18:1_18:2)_lp_b","DG(36:3)>DG(18:1_18:2_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H70O5",618.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:2","DG(18:1_18:2)_lp_c","DG(36:3)>DG(18:1_18:2_0:0)_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H70O5",618.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:1_18:2","DG(18:1_18:2)_lp_c","DG(36:3)>DG(18:1_18:2_0:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H70O5",618.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:1_20:4","DG(18:1_20:4)_lp_b","DG(38:5)>DG(18:1_20:4_0:0)_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H70O5",642.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:1_20:4","DG(18:1_20:4)_lp_b","DG(38:5)>DG(18:1_20:4_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H70O5",642.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:1_22:6","DG(18:1_22:6)_lp_c","DG(40:7)>DG(18:1_22:6_0:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C43H70O5",666.5223,NA,"C00641",NA,NA,NA,NA
"DG 18:2_18:3","DG(18:2_18:3_0:0)_lp_a","DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H66O5",614.491,NA,"C00641",NA,NA,NA,NA
"DG 18:2_18:3","DG(18:2_18:3)_lp_a","DG(36:4)>DG18:2_18:2_0:0)_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H66O5",614.491,NA,"C00641",NA,NA,NA,NA
"DG 18:2_18:3","DG(18:2_18:3)_lp_a","DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C39H66O5",614.491,NA,"C00641",NA,NA,NA,NA
"DG 18:2_20:1","DG(18:2_20:1_0:0)_lp_b","DG(38:3)>DG(18:2_20:1_0:0)_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H74O5",646.5536,NA,"C00641",NA,NA,NA,NA
"DG 18:2_20:1","DG(18:2_20:1)_lp_b","DG(38:3)>DG(18:2_20:1_0:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H74O5",646.5536,NA,"C00641",NA,NA,NA,NA
"DG 18:2_20:4","DG(18:2_20:4_0:0)_lp_a","DG(38:6)>DG(18:2_20:4_0:0)_feature1",0,"metab-u-lrppos","Glycerolipids","Diradylglycerols","DAG","C41H68O5",640.5067,NA,"C00641",NA,NA,NA,NA
